https://docs.google.com/spreadsheets/d/170xrcWDdTMvTLSJyCw3yGBWxqOOSfZkesGWunqKr8Rw/edit?gid=1817895758#gid=1817895758,,,,,,,,,,,,,,,1-Jun-2026,WEEK-1,,7-Jun-2026,8-Jun-2026,WEEK-2,,14-Jun-2026,15-Jun-2026,WEEK-3,,21-Jun-2026,22-Jun-2026,WEEK-4,,30-Jun-2026
123-FPM GREEN,123-FP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-PM GREEN,1375-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-PNM GREEN,123-PN,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-NPM GREEN,131-NP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
149-NPM GREEN,149-NP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-PM GREEN,150-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-PM GREEN,145-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-PM GREEN,133-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-PQM GREEN,147-PQ,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-BPM GREEN,147-BP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-PM GREEN,134-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-PM GREEN,135-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-PM GREEN,141-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-NPM GREEN,141-NP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-PM GREEN,143-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-PM GREEN,146-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-BPM GREEN,146-BP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-PM GREEN,148-P,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-BPM GREEN,148-BP,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-HM GREEN,150-H,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-VM GREEN,1375-V,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142-PWHITE,142-P,WHITE,-118,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143GREEN,143,GREEN,-190,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-EQWHITE,147-EQ,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-UIVORY,1375-U,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147PINK,147,PINK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-CIVORY,150-C,IVORY,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-OIVORY,146-O,IVORY,-92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-PWHITE,143-P,WHITE,-7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-PNWHITE,123-PN,WHITE,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-VIVORY,127-V,IVORY,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1351IVORY,1351,IVORY,-6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-NIVORY,141-N,IVORY,-16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-RWHITE,135-R,WHITE,-6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-CWHITE,146-C,WHITE,-74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-BIVORY,146-B,IVORY,-21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
148-BIVORY,148-B,IVORY,-25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1321BURGUNDY,1321,BURGUNDY,-26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-CIVORY,145-C,IVORY,-27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-HIVORY,134-H,IVORY,-30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-VIVORY,1375-V,IVORY,-21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129GREEN,129,GREEN,-46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-UIVORY,130-U,IVORY,-60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-VWHITE,124-V,WHITE,-73,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-EIVORY,133-E,IVORY,-77,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-UIVORY,145-U,IVORY,-82,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
125-OPINK,125-O,PINK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
139PINK,139,PINK,-114,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143-EIVORY,143-E,IVORY,-116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-BIVORY,1322-B,IVORY,-290,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-PIVORY,141-P,IVORY,-128,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-EWHITE,147-E,WHITE,-105,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
146-EIVORY,146-E,IVORY,-158,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1481IVORY,1481,IVORY,-162,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
133-CIVORY,133-C,IVORY,-175,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143M GREEN,143,M GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-VWHITE,145-V,WHITE,-195,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130GREEN,130,GREEN,-204,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
127-VWHITE,127-V,WHITE,-89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-UIVORY,124-U,IVORY,-223,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142GREEN,142,GREEN,-250,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124PINK,124,PINK,-390,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1241-FIVORY,1241-F,IVORY,-306,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-EFIVORY,124-EF,IVORY,-320,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1231-FIVORY,1231-F,IVORY,-403,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-CIVORY,130-C,IVORY,-437,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144GREEN,144,GREEN,-449,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1481WHITE,1481,WHITE,-434,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-OGREEN,121-O,GREEN,-566,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
120-MPINK,120-M,PINK,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132BURGUNDY,132,BURGUNDY,-648,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-RIVORY,124-R,IVORY,-688,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121GREEN,121,GREEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
141-EIVORY,141-E,IVORY,-1488,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-EIVORY,123-E,IVORY,-2518,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-FHIVORY,124-FH,IVORY,-310,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-FHIVORY,123-FH,IVORY,-116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144-NIVORY,144-N,IVORY,-80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-NIVORY,124-N,IVORY,-102,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-RNWHITE,130-RN,WHITE,-100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123-LIVORY,123-L,IVORY,-12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-LIVORY,121-L,IVORY,-38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130-NIVORY,130-N,IVORY,-14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-IWHITE,129-I,WHITE,-5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-IIVORY,129-I,IVORY,-26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129-NIVORY,129-N,IVORY,-44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-NIVORY,145-N,IVORY,-35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-NIVORY,132-N,IVORY,-28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1375-IWHITE,1375-I,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145-IIVORY,145-I,IVORY,-5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-RWHITE,150-R,WHITE,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-RIVORY,150-R,IVORY,-18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-LIVORY,147-L,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
132-LIVORY,132-L,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-IWHITE,131-I,WHITE,-16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
131-IIVORY,131-I,IVORY,-19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-IQWHITE,147-IQ,WHITE,-9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-IQIVORY,147-IQ,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
150-IIVORY,150-I,IVORY,-40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-UIVORY,134-U,IVORY,-3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-DWHITE,135-D,WHITE,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-DIVORY,135-D,IVORY,-3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-RQWHITE,147-RQ,WHITE,-39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
147-RQIVORY,147-RQ,IVORY,-56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1861IVORY,1861,IVORY,-482,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124-IIVORY,124-I,IVORY,-56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144BLUE,144,BLUE,-31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
123BLUE,123,BLUE,-134,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
124BLUE,124,BLUE,-154,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
129BLUE,129,BLUE,-15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
130BLUE,130,BLUE,-333,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
143BLUE,143,BLUE,-614,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
145BLUE,145,BLUE,-57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
142BLUE,142,BLUE,-634,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
134-DIVORY,134-D,IVORY,-4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
135-EWHITE,135-E,WHITE,-8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
121-OBLUE,121-O,BLUE,-48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1322-HNIVORY,1322-HN,IVORY,-53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
